text,label,source,lang_pair,text_original,noise_level
1391778682780340224 uh,1,hasoc2021,hi-en,1391778682780340224,medium
1394858869575225344,0,hasoc2021,hi-en,1394858869575225344,medium
13e4859571521351681,1,hasoc2021,hi-en,1394859571521351681,medium
1394926474356920324,1,hasoc2021,hi-en,1394926474356920324,medium
1391768392319725577,1,hasoc2021,hi-en,1391768392319725577,medium
1391982460875907077,1,hasoc2021,hi-en,1391982460875907077,medium
1391984518244958209,0,hasoc2021,hi-en,1391984518244958209,medium
1392164192291983360,1,hasoc2021,hi-en,1392164192291983360,medium
1391776715999879172,1,hasoc2021,hi-en,1391776715999879172,medium
1391809142491254788,1,hasoc2021,hi-en,1391809142491254788,medium
1391 834089288704002,1,hasoc2021,hi-en,1391834089288704002,medium
1394701718458310661,1,hasoc2021,hi-en,1394701718458310661,medium
1394702573836320771,0,hasoc2021,hi-en,1394702573836320771,medium
1394703968094146560,0,hasoc2021,hi-en,1394703968094146560,medium
1394704938408710146,0,hasoc2021,hi-en,1394704938408710146,medium
1394705132827250692,0,hasoc2021,hi-en,1394705132827250692,medium
1394824478736084996,0,hasoc2021,hi-en,1394824478736084996,medium
1394832010443595776,0,hasoc2021,hi-en,1394832010443595776,medium
1394894310781321218,1,hasoc2021,hi-en,1394894310781321218,medium
1394932056530952197,0,hasoc2021,hi-en,1394932056530952197,medium
1394920395438886917,0,hasoc2021,hi-en,1394920395438886917,medium
1394921024064393216,0,hasoc2021,hi-en,1394921024064393216,medium
1394921139822940164,0,hasoc2021,hi-en,1394921139822940164,medium
1394921746835206145,0,hasoc2021,hi-en,1394921746835206145,medium
1394929669426716678,0,hasoc2021,hi-en,1394929669426716678,medium
139492198e751228417,0,hasoc2021,hi-en,1394921985751228417,medium
1394922339784007681,0,hasoc2021,hi-en,1394922339784007681,medium
1394922639840268289,0,hasoc2021,hi-en,1394922639840268289,medium
1394990173797199876,1,hasoc2021,hi-en,1394990173797199876,medium
1394922622773874690,0,hasoc2021,hi-en,1394922622773874690,medium
1394923872181383169,0,hasoc2021,hi-en,1394923872181383169,medium
1394926457030287363,0,hasoc2021,hi-en,1394926457030287363,medium
1394952365317316613,0,hasoc2021,hi-en,1394952365317316613,medium
1394923902044803076,0,hasoc2021,hi-en,1394923902044803076,medium
1394926148740534273,0,hasoc2021,hi-en,1394926148740534273,medium
1394935145128349700,0,hasoc2021,hi-en,1394935145128349700,medium
1395123940456996868,0,hasoc2021,hi-en,1395123940456996868,medium
1394925728081145859,0,hasoc2021,hi-en,1394925728081145859,medium
1394926018977t95685,0,hasoc2021,hi-en,1394926018977095685,medium
1394942941773197317,0,hasoc2021,hi-en,1394942941773197317,medium
1395026424684158976 err,0,hasoc2021,hi-en,1395026424684158976,medium
1394929308527824896,1,hasoc2021,hi-en,1394929308527824896,medium
1394936675525009408,0,hasoc2021,hi-en,1394936675525009408,medium
1394944170872086528,1,hasoc2021,hi-en,1394944170872086528,medium
1394933073943298049,1,hasoc2021,hi-en,1394933073943298049,medium
1394933963420889088,1,hasoc2021,hi-en,1394933963420889088,medium
1394996822783954949,0,hasoc2021,hi-en,1394996822783954949,medium
1394942290204893188,1,hasoc2021,hi-en,1394942290204893188,medium
1394936266077073411,0,hasoc2021,hi-en,1394936266077073411,medium
1394937358491938819,0,hasoc2021,hi-en,1394937358491938819,medium
1394949495499096070,1,hasoc2021,hi-en,1394949495499096070,medium
1394971693978902531,1,hasoc2021,hi-en,1394971693978902531,medium
1394949742145114117,0,hasoc2021,hi-en,1394949742145114117,medium
1394959515783766017,0,hasoc2021,hi-en,1394959515783766017,medium
1394967603567812613,0,hasoc2021,hi-en,1394967603567812613,medium
1394972093830336517,1,hasoc2021,hi-en,1394972093830336517,medium
1394990968022212608,0,hasoc2021,hi-en,1394990968022212608,medium
1395197563448414209,1,hasoc2021,hi-en,1395197563448414209,medium
1395001401307058180,0,hasoc2021,hi-en,1395001401307058180,medium
1394923757425225730,1,hasoc2021,hi-en,1394923757425225730,medium
1394926892872962050,0,hasoc2021,hi-en,1394926892872962050,medium
1394974490510172162,0,hasoc2021,hi-en,1394974490510172162,medium
1394 927592545738755,1,hasoc2021,hi-en,1394927592545738755,medium
1394929803233398786,1,hasoc2021,hi-en,1394929803233398786,medium
1394931201136205824,1,hasoc2021,hi-en,1394931201136205824,medium
1394937058930483201,0,hasoc2021,hi-en,1394937058930483201,medium
1394954562776223745,1,hasoc2021,hi-en,1394954562776223745,medium
1395001674461184009,0,hasoc2021,hi-en,1395001674461184009,medium
1394965757428224001,1,hasoc2021,hi-en,1394965757428224001,medium
1394929122237845509,1,hasoc2021,hi-en,1394929122237845509,medium
1394929739949744130,1,hasoc2021,hi-en,1394929739949744130,medium
1394934835701948419,1,hasoc2021,hi-en,1394934835701948419,medium
1394950049457528834,0,hasoc2021,hi-en,1394950049457528834,medium
1395787305563140101,1,hasoc2021,hi-en,1395787305563140101,medium
1395090548289986u60,0,hasoc2021,hi-en,1395090548289986560,medium
1394948333081300992,1,hasoc2021,hi-en,1394948333081300992,medium
1394948875157340164,1,hasoc2021,hi-en,1394948875157340164,medium
13950n5455485390848,1,hasoc2021,hi-en,1395025455485390848,medium
1395090060832239629,0,hasoc2021,hi-en,1395090060832239629,medium
1394974234326278149,1,hasoc2021,hi-en,1394974234326278149,medium
1394952860492656650,1,hasoc2021,hi-en,1394952860492656650,medium
1394954856046149633,0,hasoc2021,hi-en,1394954856046149633,medium
1395033713486929936,1,hasoc2021,hi-en,1395033713486929936,medium
139497o039375409153,0,hasoc2021,hi-en,1394979039375409153,medium
1395013321607114755,1,hasoc2021,hi-en,1395013321607114755,medium
1395093205092237319,0,hasoc2021,hi-en,1395093205092237319,medium
1394968933627834372 arre,0,hasoc2021,hi-en,1394968933627834372,medium
1394985954109280256,1,hasoc2021,hi-en,1394985954109280256,medium
13949766853097u3585,0,hasoc2021,hi-en,1394976685309763585,medium
1394999015255658507,0,hasoc2021,hi-en,1394999015255658507,medium
1395008831999004678,1,hasoc2021,hi-en,1395008831999004678,medium
1395036782090067968,1,hasoc2021,hi-en,1395036782090067968,medium
1394956708225720324,1,hasoc2021,hi-en,1394956708225720324,medium
1395095750007083009,1,hasoc2021,hi-en,1395095750007083009,medium
1394957566988505088,1,hasoc2021,hi-en,1394957566988505088,medium
1394960726884864001,1,hasoc2021,hi-en,1394960726884864001,medium
1394975149267488771,1,hasoc2021,hi-en,1394975149267488771,medium
1394963656069292033,1,hasoc2021,hi-en,1394963656069292033,medium
1394963855835635712,1,hasoc2021,hi-en,1394963855835635712,medium
1394973465854230534,1,hasoc2021,hi-en,1394973465854230534,medium
1394975101070848002,1,hasoc2021,hi-en,1394975101070848002,medium
1394975526687739910,1,hasoc2021,hi-en,1394975526687739910,medium
13949834 87317454861,1,hasoc2021,hi-en,1394983487317454861,medium
1394997770709200899,1,hasoc2021,hi-en,1394997770709200899,medium
1395000042407215104,1,hasoc2021,hi-en,1395000042407215104,medium
1395012795742121985,1,hasoc2021,hi-en,1395012795742121985,medium
1395098020962652163 uh,0,hasoc2021,hi-en,1395098020962652163,medium
13u5046308822405122,1,hasoc2021,hi-en,1395046308822405122,medium
1394950109184495621,1,hasoc2021,hi-en,1394950109184495621,medium
1394950580213190667,1,hasoc2021,hi-en,1394950580213190667,medium
1394956065960304641,1,hasoc2021,hi-en,1394956065960304641,medium
1395097372678524928,1,hasoc2021,hi-en,1395097372678524928,medium
1394929197663997957,1,hasoc2021,hi-en,1394929197663997957,medium
1394953314165350404,1,hasoc2021,hi-en,1394953314165350404,medium
1394972144128438273,0,hasoc2021,hi-en,1394972144128438273,medium
1394999697t82400513,1,hasoc2021,hi-en,1394999697182400513,medium
1395097090712236032,1,hasoc2021,hi-en,1395097090712236032,medium
1395099090111787008,1,hasoc2021,hi-en,1395099090111787008,medium
1395690830292160520,0,hasoc2021,hi-en,1395690830292160520,medium
1395727658323898368,0,hasoc2021,hi-en,1395727658323898368,medium
1395734769464344582 err,0,hasoc2021,hi-en,1395734769464344582,medium
1395695944583180293,0,hasoc2021,hi-en,1395695944583180293,medium
1395701560689119235,1,hasoc2021,hi-en,1395701560689119235,medium
1395770250377908224,0,hasoc2021,hi-en,1395770250377908224,medium
1395703843162267648,0,hasoc2021,hi-en,1395703843162267648,medium
1395770287250034688,0,hasoc2021,hi-en,1395770287250034688,medium
1395714606278975492,0,hasoc2021,hi-en,1395714606278975492,medium
1395770274625179655,0,hasoc2021,hi-en,1395770274625179655,medium
1395742992019820552,1,hasoc2021,hi-en,1395742992019820552,medium
1395757723925434378,1,hasoc2021,hi-en,1395757723925434378,medium
1395746390140063750,1,hasoc2021,hi-en,1395746390140063750,medium
1395770220594171906,0,hasoc2021,hi-en,1395770220594171906,medium
1395761960184999939,0,hasoc2021,hi-en,1395761960184999939,medium
1395777126918287365,1,hasoc2021,hi-en,1395777126918287365,medium
1395788538071986181,0,hasoc2021,hi-en,1395788538071986181,medium
1395711732375457793,0,hasoc2021,hi-en,1395711732375457793,medium
1395758223303446528,0,hasoc2021,hi-en,1395758223303446528,medium
1395766527383818249,0,hasoc2021,hi-en,1395766527383818249,medium
1395702035262021635 uh,0,hasoc2021,hi-en,1395702035262021635,medium
1395717196509110274,1,hasoc2021,hi-en,1395717196509110274,medium
1395761623768334338,0,hasoc2021,hi-en,1395761623768334338,medium
1395789615395573760,0,hasoc2021,hi-en,1395789615395573760,medium
1395808236272427008,0,hasoc2021,hi-en,1395808236272427008,medium
1395743149046198281,0,hasoc2021,hi-en,1395743149046198281,medium
1395703314063400962,0,hasoc2021,hi-en,1395703314063400962,medium
1395761112134557705,0,hasoc2021,hi-en,1395761112134557705,medium
1395747704295231488,0,hasoc2021,hi-en,1395747704295231488,medium
1395770262390337536,0,hasoc2021,hi-en,1395770262390337536,medium
1395784738552438787,0,hasoc2021,hi-en,1395784738552438787,medium
1395786299831988226,0,hasoc2021,hi-en,1395786299831988226,medium
1395808250461786113,0,hasoc2021,hi-en,1395808250461786113,medium
1395861780937670661,0,hasoc2021,hi-en,1395861780937670661,medium
1396084722036469763,0,hasoc2021,hi-en,1396084722036469763,medium
1392703278022938626,0,hasoc2021,hi-en,1392703278022938626,medium
1392708950898790400,0,hasoc2021,hi-en,1392708950898790400,medium
n392730543683379202,1,hasoc2021,hi-en,1392730543683379202,medium
1392733294169509889,0,hasoc2021,hi-en,1392733294169509889,medium
1392737689967894528,0,hasoc2021,hi-en,1392737689967894528,medium
1392765310655111177,0,hasoc2021,hi-en,1392765310655111177,medium
1392794224026800133,0,hasoc2021,hi-en,1392794224026800133,medium
1393228831427751937,0,hasoc2021,hi-en,1393228831427751937,medium
1392718854741135361,1,hasoc2021,hi-en,1392718854741135361,medium
1392719526337208323,1,hasoc2021,hi-en,1392719526337208323,medium
1392776915505750017,1,hasoc2021,hi-en,1392776915505750017,medium
1392912473116733441,0,hasoc2021,hi-en,1392912473116733441,medium
1392758226593075200,1,hasoc2021,hi-en,1392758226593075200,medium
1392792160324395008,0,hasoc2021,hi-en,1392792160324395008,medium
1392894440201617410,1,hasoc2021,hi-en,1392894440201617410,medium
1392729564858568705,0,hasoc2021,hi-en,1392729564858568705,medium
1392771515586801665,1,hasoc2021,hi-en,1392771515586801665,medium
1392705992245223432,0,hasoc2021,hi-en,1392705992245223432,medium
1392706542114283520,0,hasoc2021,hi-en,1392706542114283520,medium
1392748791770480642,0,hasoc2021,hi-en,1392748791770480642,medium
1392849961239285761,0,hasoc2021,hi-en,1392849961239285761,medium
1392822370881007624,1,hasoc2021,hi-en,1392822370881007624,medium
1392931567056539649,1,hasoc2021,hi-en,1392931567056539649,medium
1392706749002510336,0,hasoc2021,hi-en,1392706749002510336,medium
1392709155585u85446,0,hasoc2021,hi-en,1392709155585085446,medium
1392710813748633606,0,hasoc2021,hi-en,1392710813748633606,medium
1392718360660496387,0,hasoc2021,hi-en,1392718360660496387,medium
1392719816545366016,0,hasoc2021,hi-en,1392719816545366016,medium
1392720297862656000,0,hasoc2021,hi-en,1392720297862656000,medium
1392712074392784898,1,hasoc2021,hi-en,1392712074392784898,medium
1392707614505508868,0,hasoc2021,hi-en,1392707614505508868,medium
1392707860149071874,1,hasoc2021,hi-en,1392707860149071874,medium
1392709385672028162,1,hasoc2021,hi-en,1392709385672028162,medium
1392709490760249349,0,hasoc2021,hi-en,1392709490760249349,medium
1392710959601373187,0,hasoc2021,hi-en,1392710959601373187,medium
1392709636231352321,0,hasoc2021,hi-en,1392709636231352321,medium
1392712399363272706,0,hasoc2021,hi-en,1392712399363272706,medium
1392710912583233536,0,hasoc2021,hi-en,1392710912583233536,medium
1392712679928696834,1,hasoc2021,hi-en,1392712679928696834,medium
1392713246944030722,1,hasoc2021,hi-en,1392713246944030722,medium
1392711695764574213,0,hasoc2021,hi-en,1392711695764574213,medium
1392712132207153155 aah,0,hasoc2021,hi-en,1392712132207153155,medium
1392712398297989120,1,hasoc2021,hi-en,1392712398297989120,medium
1392737729994133504,1,hasoc2021,hi-en,1392737729994133504,medium
1392714722177216515,1,hasoc2021,hi-en,1392714722177216515,medium
1392716347507822596,1,hasoc2021,hi-en,1392716347507822596,medium
1392767015002120194,0,hasoc2021,hi-en,1392767015002120194,medium
1392719248624029700,1,hasoc2021,hi-en,1392719248624029700,medium
1392722026251440141,1,hasoc2021,hi-en,1392722026251440141,medium
1392720954334220290,0,hasoc2021,hi-en,1392720954334220290,medium
1392721788560297986,1,hasoc2021,hi-en,1392721788560297986,medium
1392726940440616961,0,hasoc2021,hi-en,1392726940440616961,medium
139274 2811326287872,0,hasoc2021,hi-en,1392742811326287872,medium
1392727476049113088,0,hasoc2021,hi-en,1392727476049113088,medium
1392727710724624386,1,hasoc2021,hi-en,1392727710724624386,medium
1392737489954111495,0,hasoc2021,hi-en,1392737489954111495,medium
1392737627799920640,0,hasoc2021,hi-en,1392737627799920640,medium
1392803836515913733,0,hasoc2021,hi-en,1392803836515913733,medium
1392 804444388007936,1,hasoc2021,hi-en,1392804444388007936,medium
1392709981544218630,0,hasoc2021,hi-en,1392709981544218630,medium
1392710724581945345,1,hasoc2021,hi-en,1392710724581945345,medium
1392715337859166212,0,hasoc2021,hi-en,1392715337859166212,medium
1392721017479389187,0,hasoc2021,hi-en,1392721017479389187,medium
1392704604387770374,0,hasoc2021,hi-en,1392704604387770374,medium
s392704971448090624,1,hasoc2021,hi-en,1392704971448090624,medium
1392709434191777794,0,hasoc2021,hi-en,1392709434191777794,medium
1392733057547837442,1,hasoc2021,hi-en,1392733057547837442,medium
1392919439939489793,1,hasoc2021,hi-en,1392919439939489793,medium
1393800324326903810,0,hasoc2021,hi-en,1393800324326903810,medium
1392711601849966594,0,hasoc2021,hi-en,1392711601849966594,medium
1392713055113383936,0,hasoc2021,hi-en,1392713055113383936,medium
13927130583681o2514,0,hasoc2021,hi-en,1392713058368192514,medium
13 92746286491738112,1,hasoc2021,hi-en,1392746286491738112,medium
1392844656937889793,1,hasoc2021,hi-en,1392844656937889793,medium
1392714372401692674,1,hasoc2021,hi-en,1392714372401692674,medium
1392731095917989892,0,hasoc2021,hi-en,1392731095917989892,medium
1392773891609620492,0,hasoc2021,hi-en,1392773891609620492,medium
1392726879426121728,0,hasoc2021,hi-en,1392726879426121728,medium
1392717386046787586,0,hasoc2021,hi-en,1392717386046787586,medium
1392717782735757314,0,hasoc2021,hi-en,1392717782735757314,medium
1392724288856227843,0,hasoc2021,hi-en,1392724288856227843,medium
1392725704509251587,1,hasoc2021,hi-en,1392725704509251587,medium
1392781812657627144,1,hasoc2021,hi-en,1392781812657627144,medium
1392874142261604353,0,hasoc2021,hi-en,1392874142261604353,medium
1392732774784585728,0,hasoc2021,hi-en,1392732774784585728,medium
1392742658464837635,0,hasoc2021,hi-en,1392742658464837635,medium
1392733083959398407,0,hasoc2021,hi-en,1392733083959398407,medium
1392733163118551042,0,hasoc2021,hi-en,1392733163118551042,medium
1392734388035543 042,0,hasoc2021,hi-en,1392734388035543042,medium
1392759309419749379,1,hasoc2021,hi-en,1392759309419749379,medium
1392809205753548807,1,hasoc2021,hi-en,1392809205753548807,medium
1392874994208702464,1,hasoc2021,hi-en,1392874994208702464,medium
1392894754090749957,0,hasoc2021,hi-en,1392894754090749957,medium
1392908111426375682,1,hasoc2021,hi-en,1392908111426375682,medium
1392761997649801216,1,hasoc2021,hi-en,1392761997649801216,medium
1392773612449402886 err,1,hasoc2021,hi-en,1392773612449402886,medium
1392777009860812802,1,hasoc2021,hi-en,1392777009860812802,medium
1392777595196821508,0,hasoc2021,hi-en,1392777595196821508,medium
1392786674057285634,0,hasoc2021,hi-en,1392786674057285634,medium
1392893414241357826,0,hasoc2021,hi-en,1392893414241357826,medium
1392906805655719936,0,hasoc2021,hi-en,1392906805655719936,medium
1392915776584048641,0,hasoc2021,hi-en,1392915776584048641,medium
1392927431116443653,0,hasoc2021,hi-en,1392927431116443653,medium
1392712924192395264,1,hasoc2021,hi-en,1392712924192395264,medium
1392714905946497025,1,hasoc2021,hi-en,1392714905946497025,medium
1392756936215449603,1,hasoc2021,hi-en,1392756936215449603,medium
1392809879736250370,1,hasoc2021,hi-en,1392809879736250370,medium
